"date","GSPC.Adjusted","DGS6MO","DGS5","DGS10","GDP_Daily","Inflation_Daily","FedFunds_Daily","Unemployment_Daily"
1997-01-02,737.010009765625,5.35,6.3,6.54,8362.655,159.4,5.25,5.3
1997-01-03,748.030029296875,5.34,6.28,6.52,8362.655,159.4,5.25,5.3
1997-01-06,747.650024414062,5.31,6.3,6.54,8362.655,159.4,5.25,5.3
1997-01-07,753.22998046875,5.3,6.32,6.57,8362.655,159.4,5.25,5.3
1997-01-08,748.409973144531,5.3,6.34,6.6,8362.655,159.4,5.25,5.3
1997-01-09,754.849975585938,5.27,6.27,6.52,8362.655,159.4,5.25,5.3
1997-01-10,759.5,5.33,6.4,6.63,8362.655,159.4,5.25,5.3
1997-01-13,759.510009765625,5.31,6.4,6.63,8362.655,159.4,5.25,5.3
1997-01-14,768.859985351562,5.27,6.3,6.53,8362.655,159.4,5.25,5.3
1997-01-15,767.200012207031,5.28,6.3,6.53,8362.655,159.4,5.25,5.3
1997-01-16,769.75,5.28,6.33,6.57,8362.655,159.4,5.25,5.3
1997-01-17,776.169982910156,5.28,6.32,6.56,8362.655,159.4,5.25,5.3
1997-01-21,782.719970703125,5.31,6.29,6.52,8362.655,159.4,5.25,5.3
1997-01-22,786.22998046875,5.33,6.32,6.56,8362.655,159.4,5.25,5.3
1997-01-23,777.559997558594,5.34,6.35,6.6,8362.655,159.4,5.25,5.3
1997-01-24,770.52001953125,5.34,6.39,6.64,8362.655,159.4,5.25,5.3
1997-01-27,765.02001953125,5.34,6.42,6.69,8362.655,159.4,5.25,5.3
1997-01-28,765.02001953125,5.3,6.38,6.64,8362.655,159.4,5.25,5.3
1997-01-29,772.5,5.29,6.38,6.63,8362.655,159.4,5.25,5.3
1997-01-30,784.169982910156,5.31,6.35,6.61,8362.655,159.4,5.25,5.3
1997-01-31,786.159973144531,5.28,6.26,6.53,8362.655,159.4,5.25,5.3
1997-02-03,786.72998046875,5.28,6.21,6.47,8362.655,159.7,5.19,5.2
1997-02-04,789.260009765625,5.28,6.19,6.45,8362.655,159.7,5.19,5.2
1997-02-05,778.280029296875,5.28,6.21,6.47,8362.655,159.7,5.19,5.2
1997-02-06,780.150024414062,5.28,6.22,6.49,8362.655,159.7,5.19,5.2
1997-02-07,789.559997558594,5.26,6.17,6.43,8362.655,159.7,5.19,5.2
1997-02-10,785.429992675781,5.29,6.16,6.43,8362.655,159.7,5.19,5.2
1997-02-11,789.590026855469,5.28,6.18,6.43,8362.655,159.7,5.19,5.2
1997-02-12,802.77001953125,5.26,6.19,6.39,8362.655,159.7,5.19,5.2
1997-02-13,811.820007324219,5.21,6.12,6.32,8362.655,159.7,5.19,5.2
1997-02-14,808.47998046875,5.17,6.07,6.28,8362.655,159.7,5.19,5.2
1997-02-18,816.289978027344,5.24,6.08,6.28,8362.655,159.7,5.19,5.2
1997-02-19,812.489990234375,5.24,6.1,6.3,8362.655,159.7,5.19,5.2
1997-02-20,802.799987792969,5.23,6.17,6.38,8362.655,159.7,5.19,5.2
1997-02-21,801.77001953125,5.23,6.16,6.36,8362.655,159.7,5.19,5.2
1997-02-24,810.280029296875,5.23,6.19,6.39,8362.655,159.7,5.19,5.2
1997-02-25,812.030029296875,5.24,6.2,6.4,8362.655,159.7,5.19,5.2
1997-02-26,805.679992675781,5.3,6.37,6.56,8362.655,159.7,5.19,5.2
1997-02-27,795.070007324219,5.35,6.4,6.58,8362.655,159.7,5.19,5.2
1997-02-28,790.820007324219,5.39,6.39,6.56,8362.655,159.7,5.19,5.2
1997-03-03,795.309997558594,5.39,6.41,6.58,8362.655,159.8,5.39,5.2
1997-03-04,790.950012207031,5.4,6.44,6.6,8362.655,159.8,5.39,5.2
1997-03-05,801.989990234375,5.41,6.43,6.6,8362.655,159.8,5.39,5.2
1997-03-06,798.559997558594,5.43,6.45,6.62,8362.655,159.8,5.39,5.2
1997-03-07,804.969970703125,5.4,6.39,6.57,8362.655,159.8,5.39,5.2
1997-03-10,813.650024414062,5.4,6.4,6.56,8362.655,159.8,5.39,5.2
1997-03-11,811.340026855469,5.38,6.4,6.57,8362.655,159.8,5.39,5.2
1997-03-12,804.260009765625,5.4,6.43,6.6,8362.655,159.8,5.39,5.2
1997-03-13,789.559997558594,5.45,6.55,6.72,8362.655,159.8,5.39,5.2
1997-03-14,793.169982910156,5.43,6.53,6.71,8362.655,159.8,5.39,5.2
1997-03-17,795.710021972656,5.48,6.55,6.72,8362.655,159.8,5.39,5.2
1997-03-18,789.659973144531,5.48,6.56,6.72,8362.655,159.8,5.39,5.2
1997-03-19,785.77001953125,5.5,6.58,6.74,8362.655,159.8,5.39,5.2
1997-03-20,782.650024414062,5.55,6.61,6.75,8362.655,159.8,5.39,5.2
1997-03-21,784.099975585938,5.59,6.61,6.74,8362.655,159.8,5.39,5.2
1997-03-24,790.890014648438,5.55,6.58,6.72,8362.655,159.8,5.39,5.2
1997-03-25,789.070007324219,5.6,6.63,6.75,8362.655,159.8,5.39,5.2
1997-03-26,790.5,5.59,6.66,6.8,8362.655,159.8,5.39,5.2
1997-03-27,773.880004882812,5.6,6.76,6.9,8362.655,159.8,5.39,5.2
1997-03-31,757.119995117188,5.55,6.77,6.92,8362.655,159.8,5.39,5.2
1997-04-01,759.640014648438,5.53,6.74,6.9,8518.825,159.9,5.51,5.1
1997-04-02,750.109985351562,5.53,6.73,6.88,8518.825,159.9,5.51,5.1
1997-04-03,750.320007324219,5.52,6.72,6.86,8518.825,159.9,5.51,5.1
1997-04-04,757.900024414062,5.56,6.78,6.92,8518.825,159.9,5.51,5.1
1997-04-07,762.130004882812,5.55,6.73,6.87,8518.825,159.9,5.51,5.1
1997-04-08,766.119995117188,5.56,6.76,6.91,8518.825,159.9,5.51,5.1
1997-04-09,760.599975585938,5.59,6.77,6.91,8518.825,159.9,5.51,5.1
1997-04-10,758.340026855469,5.62,6.78,6.91,8518.825,159.9,5.51,5.1
1997-04-11,737.650024414062,5.66,6.85,6.98,8518.825,159.9,5.51,5.1
1997-04-14,743.72998046875,5.61,6.86,6.98,8518.825,159.9,5.51,5.1
1997-04-15,754.719970703125,5.62,6.76,6.88,8518.825,159.9,5.51,5.1
1997-04-16,763.530029296875,5.63,6.79,6.9,8518.825,159.9,5.51,5.1
1997-04-17,761.77001953125,5.64,6.75,6.86,8518.825,159.9,5.51,5.1
1997-04-18,766.340026855469,5.63,6.73,6.84,8518.825,159.9,5.51,5.1
1997-04-21,760.369995117188,5.61,6.76,6.87,8518.825,159.9,5.51,5.1
1997-04-22,774.609985351562,5.59,6.73,6.84,8518.825,159.9,5.51,5.1
1997-04-23,773.640014648438,5.62,6.78,6.89,8518.825,159.9,5.51,5.1
1997-04-24,771.179992675781,5.63,6.83,6.93,8518.825,159.9,5.51,5.1
1997-04-25,765.369995117188,5.65,6.83,6.94,8518.825,159.9,5.51,5.1
1997-04-28,772.960021972656,5.68,6.81,6.92,8518.825,159.9,5.51,5.1
1997-04-29,794.049987792969,5.53,6.64,6.77,8518.825,159.9,5.51,5.1
1997-04-30,801.340026855469,5.53,6.57,6.72,8518.825,159.9,5.51,5.1
1997-05-01,798.530029296875,5.55,6.55,6.69,8518.825,159.9,5.5,4.9
1997-05-02,812.969970703125,5.56,6.54,6.68,8518.825,159.9,5.5,4.9
1997-05-05,830.289978027344,5.57,6.54,6.67,8518.825,159.9,5.5,4.9
1997-05-06,827.760009765625,5.59,6.56,6.67,8518.825,159.9,5.5,4.9
1997-05-07,815.619995117188,5.57,6.63,6.76,8518.825,159.9,5.5,4.9
1997-05-08,820.260009765625,5.55,6.59,6.72,8518.825,159.9,5.5,4.9
1997-05-09,824.780029296875,5.48,6.51,6.67,8518.825,159.9,5.5,4.9
1997-05-12,837.659973144531,5.55,6.5,6.65,8518.825,159.9,5.5,4.9
1997-05-13,833.130004882812,5.55,6.6,6.71,8518.825,159.9,5.5,4.9
1997-05-14,836.039978027344,5.52,6.54,6.68,8518.825,159.9,5.5,4.9
1997-05-15,841.880004882812,5.54,6.52,6.67,8518.825,159.9,5.5,4.9
1997-05-16,829.75,5.57,6.55,6.7,8518.825,159.9,5.5,4.9
1997-05-19,833.27001953125,5.62,6.57,6.71,8518.825,159.9,5.5,4.9
1997-05-20,841.659973144531,5.53,6.54,6.7,8518.825,159.9,5.5,4.9
1997-05-21,839.349975585938,5.5,6.57,6.74,8518.825,159.9,5.5,4.9
1997-05-22,835.659973144531,5.47,6.61,6.76,8518.825,159.9,5.5,4.9
1997-05-23,847.030029296875,5.46,6.59,6.74,8518.825,159.9,5.5,4.9
1997-05-27,849.710021972656,5.5,6.64,6.79,8518.825,159.9,5.5,4.9
1997-05-28,847.210021972656,5.48,6.65,6.8,8518.825,159.9,5.5,4.9
1997-05-29,844.080017089844,5.46,6.61,6.75,8518.825,159.9,5.5,4.9
1997-05-30,848.280029296875,5.46,6.51,6.67,8518.825,159.9,5.5,4.9
1997-06-02,846.359985351562,5.42,6.52,6.66,8518.825,160.2,5.56,5
1997-06-03,845.47998046875,5.4,6.49,6.63,8518.825,160.2,5.56,5
1997-06-04,840.109985351562,5.4,6.49,6.62,8518.825,160.2,5.56,5
1997-06-05,843.429992675781,5.41,6.49,6.62,8518.825,160.2,5.56,5
1997-06-06,858.010009765625,5.38,6.39,6.51,8518.825,160.2,5.56,5
1997-06-09,862.909973144531,5.4,6.44,6.55,8518.825,160.2,5.56,5
1997-06-10,865.27001953125,5.41,6.46,6.57,8518.825,160.2,5.56,5
1997-06-11,869.570007324219,5.4,6.45,6.56,8518.825,160.2,5.56,5
1997-06-12,883.460021972656,5.35,6.35,6.48,8518.825,160.2,5.56,5
1997-06-13,893.27001953125,5.34,6.3,6.43,8518.825,160.2,5.56,5
1997-06-16,893.900024414062,5.3,6.28,6.4,8518.825,160.2,5.56,5
1997-06-17,894.419982910156,5.31,6.31,6.43,8518.825,160.2,5.56,5
1997-06-18,889.059997558594,5.3,6.29,6.4,8518.825,160.2,5.56,5
1997-06-19,897.989990234375,5.31,6.29,6.4,8518.825,160.2,5.56,5
1997-06-20,898.700012207031,5.31,6.27,6.37,8518.825,160.2,5.56,5
1997-06-23,878.619995117188,5.27,6.3,6.4,8518.825,160.2,5.56,5
1997-06-24,896.340026855469,5.28,6.31,6.42,8518.825,160.2,5.56,5
1997-06-25,888.989990234375,5.26,6.34,6.45,8518.825,160.2,5.56,5
1997-06-26,883.679992675781,5.26,6.36,6.5,8518.825,160.2,5.56,5
1997-06-27,887.299987792969,5.26,6.35,6.46,8518.825,160.2,5.56,5
1997-06-30,885.140014648438,5.34,6.4,6.51,8518.825,160.2,5.56,5
1997-07-01,891.030029296875,5.31,6.33,6.45,8662.823,160.4,5.52,4.9
1997-07-02,904.030029296875,5.33,6.3,6.42,8662.823,160.4,5.52,4.9
1997-07-03,916.919982910156,5.26,6.2,6.31,8662.823,160.4,5.52,4.9
1997-07-07,912.200012207031,5.28,6.17,6.27,8662.823,160.4,5.52,4.9
1997-07-08,918.75,5.3,6.17,6.27,8662.823,160.4,5.52,4.9
1997-07-09,907.539978027344,5.3,6.15,6.25,8662.823,160.4,5.52,4.9
1997-07-10,913.780029296875,5.32,6.15,6.26,8662.823,160.4,5.52,4.9
1997-07-11,916.679992675781,5.31,6.13,6.23,8662.823,160.4,5.52,4.9
1997-07-14,918.380004882812,5.33,6.16,6.26,8662.823,160.4,5.52,4.9
1997-07-15,925.760009765625,5.32,6.16,6.26,8662.823,160.4,5.52,4.9
1997-07-16,936.590026855469,5.32,6.11,6.2,8662.823,160.4,5.52,4.9
1997-07-17,931.609985351562,5.33,6.11,6.19,8662.823,160.4,5.52,4.9
1997-07-18,915.299987792969,5.36,6.16,6.24,8662.823,160.4,5.52,4.9
1997-07-21,912.940002441406,5.39,6.18,6.27,8662.823,160.4,5.52,4.9
1997-07-22,933.97998046875,5.36,6.07,6.15,8662.823,160.4,5.52,4.9
1997-07-23,936.559997558594,5.34,6.06,6.14,8662.823,160.4,5.52,4.9
1997-07-24,940.299987792969,5.35,6.06,6.16,8662.823,160.4,5.52,4.9
1997-07-25,938.789978027344,5.36,6.08,6.18,8662.823,160.4,5.52,4.9
1997-07-28,936.450012207031,5.37,6.06,6.16,8662.823,160.4,5.52,4.9
1997-07-29,942.289978027344,5.34,6,6.11,8662.823,160.4,5.52,4.9
1997-07-30,952.289978027344,5.34,5.95,6.05,8662.823,160.4,5.52,4.9
1997-07-31,954.309997558594,5.33,5.9,6.02,8662.823,160.4,5.52,4.9
1997-08-01,947.140014648438,5.4,6.08,6.2,8662.823,160.8,5.54,4.8
1997-08-04,950.299987792969,5.41,6.12,6.23,8662.823,160.8,5.54,4.8
1997-08-05,952.369995117188,5.43,6.13,6.23,8662.823,160.8,5.54,4.8
1997-08-06,960.320007324219,5.43,6.11,6.21,8662.823,160.8,5.54,4.8
1997-08-07,951.190002441406,5.45,6.14,6.24,8662.823,160.8,5.54,4.8
1997-08-08,933.539978027344,5.45,6.23,6.38,8662.823,160.8,5.54,4.8
1997-08-11,937,5.45,6.2,6.36,8662.823,160.8,5.54,4.8
1997-08-12,926.530029296875,5.46,6.22,6.39,8662.823,160.8,5.54,4.8
1997-08-13,922.02001953125,5.43,6.19,6.36,8662.823,160.8,5.54,4.8
1997-08-14,924.77001953125,5.42,6.13,6.27,8662.823,160.8,5.54,4.8
1997-08-15,900.809997558594,5.38,6.1,6.27,8662.823,160.8,5.54,4.8
1997-08-18,912.489990234375,5.35,6.06,6.21,8662.823,160.8,5.54,4.8
1997-08-19,926.010009765625,5.35,6.07,6.21,8662.823,160.8,5.54,4.8
1997-08-20,939.349975585938,5.36,6.1,6.24,8662.823,160.8,5.54,4.8
1997-08-21,925.049987792969,5.37,6.15,6.3,8662.823,160.8,5.54,4.8
1997-08-22,923.539978027344,5.34,6.21,6.38,8662.823,160.8,5.54,4.8
1997-08-25,920.159973144531,5.39,6.25,6.39,8662.823,160.8,5.54,4.8
1997-08-26,913.02001953125,5.39,6.24,6.38,8662.823,160.8,5.54,4.8
1997-08-27,913.700012207031,5.4,6.23,6.38,8662.823,160.8,5.54,4.8
1997-08-28,903.669982910156,5.38,6.18,6.3,8662.823,160.8,5.54,4.8
1997-08-29,899.469970703125,5.39,6.22,6.34,8662.823,160.8,5.54,4.8
1997-09-02,927.580017089844,5.39,6.2,6.31,8662.823,161.2,5.54,4.9
1997-09-03,927.859985351562,5.38,6.21,6.33,8662.823,161.2,5.54,4.9
1997-09-04,930.869995117188,5.38,6.22,6.33,8662.823,161.2,5.54,4.9
1997-09-05,929.049987792969,5.38,6.24,6.37,8662.823,161.2,5.54,4.9
1997-09-08,931.200012207031,5.37,6.23,6.33,8662.823,161.2,5.54,4.9
1997-09-09,933.619995117188,5.35,6.24,6.34,8662.823,161.2,5.54,4.9
1997-09-10,919.030029296875,5.35,6.26,6.37,8662.823,161.2,5.54,4.9
1997-09-11,912.590026855469,5.36,6.27,6.39,8662.823,161.2,5.54,4.9
1997-09-12,923.909973144531,5.32,6.17,6.29,8662.823,161.2,5.54,4.9
1997-09-15,919.77001953125,5.31,6.17,6.28,8662.823,161.2,5.54,4.9
1997-09-16,945.640014648438,5.28,6,6.11,8662.823,161.2,5.54,4.9
1997-09-17,943,5.29,5.99,6.1,8662.823,161.2,5.54,4.9
1997-09-18,947.289978027344,5.27,6.02,6.11,8662.823,161.2,5.54,4.9
1997-09-19,950.510009765625,5.27,6.01,6.09,8662.823,161.2,5.54,4.9
1997-09-22,955.429992675781,5.22,5.99,6.06,8662.823,161.2,5.54,4.9
1997-09-23,951.929992675781,5.21,6.02,6.1,8662.823,161.2,5.54,4.9
1997-09-24,944.47998046875,5.15,5.97,6.04,8662.823,161.2,5.54,4.9
1997-09-25,937.909973144531,5.17,6.04,6.13,8662.823,161.2,5.54,4.9
1997-09-26,945.219970703125,5.18,5.99,6.08,8662.823,161.2,5.54,4.9
1997-09-29,953.340026855469,5.3,5.99,6.1,8662.823,161.2,5.54,4.9
1997-09-30,947.280029296875,5.28,6,6.12,8662.823,161.2,5.54,4.9
1997-10-01,955.409973144531,5.27,5.93,6.04,8765.907,161.5,5.5,4.7
1997-10-02,960.460021972656,5.25,5.91,6.01,8765.907,161.5,5.5,4.7
1997-10-03,965.030029296875,5.22,5.89,6.01,8765.907,161.5,5.5,4.7
1997-10-06,972.690002441406,5.22,5.85,5.96,8765.907,161.5,5.5,4.7
1997-10-07,983.119995117188,5.19,5.82,5.94,8765.907,161.5,5.5,4.7
1997-10-08,973.840026855469,5.25,5.96,6.08,8765.907,161.5,5.5,4.7
1997-10-09,970.619995117188,5.3,5.98,6.09,8765.907,161.5,5.5,4.7
1997-10-10,966.97998046875,5.32,6.03,6.15,8765.907,161.5,5.5,4.7
1997-10-14,970.280029296875,5.34,5.97,6.07,8765.907,161.5,5.5,4.7
1997-10-15,965.719970703125,5.34,6,6.1,8765.907,161.5,5.5,4.7
1997-10-16,955.25,5.32,6,6.09,8765.907,161.5,5.5,4.7
1997-10-17,944.159973144531,5.33,6.08,6.17,8765.907,161.5,5.5,4.7
1997-10-20,955.609985351562,5.36,6.07,6.15,8765.907,161.5,5.5,4.7
1997-10-21,972.280029296875,5.38,6.07,6.14,8765.907,161.5,5.5,4.7
1997-10-22,968.489990234375,5.41,6.06,6.12,8765.907,161.5,5.5,4.7
1997-10-23,950.690002441406,5.35,5.95,6.04,8765.907,161.5,5.5,4.7
1997-10-24,941.640014648438,5.35,5.94,6.01,8765.907,161.5,5.5,4.7
1997-10-27,876.989990234375,5.22,5.79,5.91,8765.907,161.5,5.5,4.7
1997-10-28,921.849975585938,5.33,5.89,5.98,8765.907,161.5,5.5,4.7
1997-10-29,919.159973144531,5.26,5.78,5.91,8765.907,161.5,5.5,4.7
1997-10-30,903.679992675781,5.25,5.73,5.84,8765.907,161.5,5.5,4.7
1997-10-31,914.619995117188,5.32,5.72,5.84,8765.907,161.5,5.5,4.7
1997-11-03,938.989990234375,5.35,5.79,5.91,8765.907,161.7,5.52,4.6
1997-11-04,940.760009765625,5.35,5.83,5.95,8765.907,161.7,5.52,4.6
1997-11-05,942.760009765625,5.32,5.84,5.95,8765.907,161.7,5.52,4.6
1997-11-06,938.030029296875,5.31,5.79,5.9,8765.907,161.7,5.52,4.6
1997-11-07,927.510009765625,5.33,5.81,5.9,8765.907,161.7,5.52,4.6
1997-11-10,921.130004882812,5.39,5.82,5.91,8765.907,161.7,5.52,4.6
1997-11-12,905.960021972656,5.37,5.81,5.89,8765.907,161.7,5.52,4.6
1997-11-13,916.659973144531,5.37,5.79,5.87,8765.907,161.7,5.52,4.6
1997-11-14,928.349975585938,5.36,5.8,5.86,8765.907,161.7,5.52,4.6
1997-11-17,946.200012207031,5.38,5.79,5.85,8765.907,161.7,5.52,4.6
1997-11-18,938.22998046875,5.39,5.8,5.85,8765.907,161.7,5.52,4.6
1997-11-19,944.590026855469,5.38,5.77,5.82,8765.907,161.7,5.52,4.6
1997-11-20,958.97998046875,5.39,5.8,5.84,8765.907,161.7,5.52,4.6
1997-11-21,963.090026855469,5.35,5.77,5.82,8765.907,161.7,5.52,4.6
1997-11-24,946.669982910156,5.43,5.81,5.86,8765.907,161.7,5.52,4.6
1997-11-25,950.820007324219,5.46,5.8,5.85,8765.907,161.7,5.52,4.6
1997-11-26,951.640014648438,5.42,5.82,5.86,8765.907,161.7,5.52,4.6
1997-11-28,955.400024414062,5.43,5.83,5.86,8765.907,161.7,5.52,4.6
1997-12-01,974.77001953125,5.42,5.83,5.86,8765.907,161.8,5.5,4.7
1997-12-02,971.679992675781,5.41,5.83,5.86,8765.907,161.8,5.5,4.7
1997-12-03,976.77001953125,5.4,5.8,5.83,8765.907,161.8,5.5,4.7
1997-12-04,973.099975585938,5.4,5.78,5.84,8765.907,161.8,5.5,4.7
1997-12-05,983.789978027344,5.49,5.87,5.92,8765.907,161.8,5.5,4.7
1997-12-08,982.369995117188,5.55,5.92,5.96,8765.907,161.8,5.5,4.7
1997-12-09,975.780029296875,5.5,5.9,5.95,8765.907,161.8,5.5,4.7
1997-12-10,969.789978027344,5.44,5.85,5.9,8765.907,161.8,5.5,4.7
1997-12-11,954.940002441406,5.39,5.77,5.82,8765.907,161.8,5.5,4.7
1997-12-12,953.390014648438,5.35,5.71,5.74,8765.907,161.8,5.5,4.7
1997-12-15,963.390014648438,5.41,5.74,5.78,8765.907,161.8,5.5,4.7
1997-12-16,968.039978027344,5.4,5.74,5.77,8765.907,161.8,5.5,4.7
1997-12-17,965.539978027344,5.42,5.77,5.81,8765.907,161.8,5.5,4.7
1997-12-18,955.299987792969,5.42,5.74,5.76,8765.907,161.8,5.5,4.7
1997-12-19,946.780029296875,5.46,5.7,5.72,8765.907,161.8,5.5,4.7
1997-12-22,953.700012207031,5.53,5.71,5.72,8765.907,161.8,5.5,4.7
1997-12-23,939.130004882812,5.53,5.71,5.73,8765.907,161.8,5.5,4.7
1997-12-24,932.700012207031,5.49,5.72,5.76,8765.907,161.8,5.5,4.7
1997-12-26,936.460021972656,5.47,5.72,5.75,8765.907,161.8,5.5,4.7
1997-12-29,953.349975585938,5.51,5.73,5.76,8765.907,161.8,5.5,4.7
1997-12-30,970.840026855469,5.49,5.76,5.8,8765.907,161.8,5.5,4.7
1997-12-31,970.429992675781,5.45,5.71,5.75,8765.907,161.8,5.5,4.7
1998-01-02,975.039978027344,5.4,5.63,5.67,8866.48,162,5.56,4.6
1998-01-05,977.070007324219,5.32,5.46,5.52,8866.48,162,5.56,4.6
1998-01-06,966.580017089844,5.3,5.41,5.49,8866.48,162,5.56,4.6
1998-01-07,964,5.3,5.45,5.55,8866.48,162,5.56,4.6
1998-01-08,956.049987792969,5.2,5.34,5.49,8866.48,162,5.56,4.6
1998-01-09,927.690002441406,5.11,5.22,5.4,8866.48,162,5.56,4.6
1998-01-12,939.210021972656,5.13,5.24,5.39,8866.48,162,5.56,4.6
1998-01-13,952.119995117188,5.16,5.28,5.41,8866.48,162,5.56,4.6
1998-01-14,957.940002441406,5.17,5.33,5.45,8866.48,162,5.56,4.6
1998-01-15,950.72998046875,5.15,5.34,5.48,8866.48,162,5.56,4.6
1998-01-16,961.510009765625,5.2,5.42,5.54,8866.48,162,5.56,4.6
1998-01-20,978.599975585938,5.2,5.45,5.57,8866.48,162,5.56,4.6
1998-01-21,970.809997558594,5.21,5.41,5.54,8866.48,162,5.56,4.6
1998-01-22,963.039978027344,5.2,5.39,5.56,8866.48,162,5.56,4.6
1998-01-23,957.590026855469,5.26,5.53,5.7,8866.48,162,5.56,4.6
1998-01-26,956.950012207031,5.23,5.49,5.63,8866.48,162,5.56,4.6
1998-01-27,969.02001953125,5.3,5.57,5.7,8866.48,162,5.56,4.6
1998-01-28,977.460021972656,5.3,5.54,5.69,8866.48,162,5.56,4.6
1998-01-29,985.489990234375,5.23,5.43,5.58,8866.48,162,5.56,4.6
1998-01-30,980.280029296875,5.24,5.39,5.53,8866.48,162,5.56,4.6
1998-02-02,1001.27001953125,5.3,5.43,5.57,8866.48,162,5.51,4.6
1998-02-03,1006,5.29,5.41,5.56,8866.48,162,5.51,4.6
1998-02-04,1006.90002441406,5.22,5.41,5.57,8866.48,162,5.51,4.6
1998-02-05,1003.53997802734,5.22,5.46,5.62,8866.48,162,5.51,4.6
1998-02-06,1012.46002197266,5.25,5.48,5.62,8866.48,162,5.51,4.6
1998-02-09,1010.73999023438,5.25,5.51,5.65,8866.48,162,5.51,4.6
1998-02-10,1019.01000976562,5.24,5.49,5.64,8866.48,162,5.51,4.6
1998-02-11,1020.01000976562,5.23,5.46,5.53,8866.48,162,5.51,4.6
1998-02-12,1024.14001464844,5.23,5.46,5.52,8866.48,162,5.51,4.6
1998-02-13,1020.09002685547,5.24,5.44,5.49,8866.48,162,5.51,4.6
1998-02-17,1022.76000976562,5.29,5.41,5.44,8866.48,162,5.51,4.6
1998-02-18,1032.07995605469,5.3,5.44,5.49,8866.48,162,5.51,4.6
1998-02-19,1028.28002929688,5.31,5.47,5.51,8866.48,162,5.51,4.6
1998-02-20,1034.2099609375,5.3,5.49,5.54,8866.48,162,5.51,4.6
1998-02-23,1038.14001464844,5.26,5.53,5.58,8866.48,162,5.51,4.6
1998-02-24,1030.56005859375,5.32,5.66,5.69,8866.48,162,5.51,4.6
1998-02-25,1042.90002441406,5.31,5.6,5.63,8866.48,162,5.51,4.6
1998-02-26,1048.67004394531,5.32,5.62,5.65,8866.48,162,5.51,4.6
1998-02-27,1049.33996582031,5.33,5.59,5.62,8866.48,162,5.51,4.6
1998-03-02,1047.69995117188,5.35,5.67,5.72,8866.48,162,5.49,4.7
1998-03-03,1052.02001953125,5.34,5.72,5.77,8866.48,162,5.49,4.7
1998-03-04,1047.32995605469,5.29,5.71,5.76,8866.48,162,5.49,4.7
1998-03-05,1035.05004882812,5.26,5.71,5.78,8866.48,162,5.49,4.7
1998-03-06,1055.68994140625,5.24,5.65,5.73,8866.48,162,5.49,4.7
1998-03-09,1052.31005859375,5.24,5.61,5.67,8866.48,162,5.49,4.7
1998-03-10,1064.25,5.23,5.62,5.67,8866.48,162,5.49,4.7
1998-03-11,1068.46997070312,5.22,5.57,5.63,8866.48,162,5.49,4.7
1998-03-12,1069.92004394531,5.19,5.52,5.56,8866.48,162,5.49,4.7
1998-03-13,1068.60998535156,5.21,5.54,5.58,8866.48,162,5.49,4.7
1998-03-16,1079.27001953125,5.24,5.52,5.54,8866.48,162,5.49,4.7
1998-03-17,1080.44995117188,5.25,5.53,5.56,8866.48,162,5.49,4.7
1998-03-18,1085.52001953125,5.27,5.55,5.58,8866.48,162,5.49,4.7
1998-03-19,1089.73999023438,5.28,5.56,5.58,8866.48,162,5.49,4.7
1998-03-20,1099.16003417969,5.27,5.56,5.57,8866.48,162,5.49,4.7
1998-03-23,1095.55004882812,5.21,5.56,5.57,8866.48,162,5.49,4.7
1998-03-24,1105.65002441406,5.21,5.57,5.58,8866.48,162,5.49,4.7
1998-03-25,1101.93005371094,5.19,5.62,5.64,8866.48,162,5.49,4.7
1998-03-26,1100.80004882812,5.2,5.66,5.68,8866.48,162,5.49,4.7
1998-03-27,1095.43994140625,5.2,5.67,5.68,8866.48,162,5.49,4.7
1998-03-30,1093.59997558594,5.3,5.7,5.72,8866.48,162,5.49,4.7
1998-03-31,1101.75,5.27,5.64,5.67,8866.48,162,5.49,4.7
1998-04-01,1108.15002441406,5.24,5.59,5.62,8969.699,162.2,5.45,4.3
1998-04-02,1120.01000976562,5.22,5.54,5.56,8969.699,162.2,5.45,4.3
1998-04-03,1122.69995117188,5.17,5.44,5.47,8969.699,162.2,5.45,4.3
1998-04-06,1121.38000488281,5.22,5.49,5.51,8969.699,162.2,5.45,4.3
1998-04-07,1109.55004882812,5.2,5.5,5.53,8969.699,162.2,5.45,4.3
1998-04-08,1101.65002441406,5.21,5.54,5.58,8969.699,162.2,5.45,4.3
1998-04-09,1110.67004394531,5.22,5.56,5.59,8969.699,162.2,5.45,4.3
1998-04-13,1109.68994140625,5.35,5.64,5.66,8969.699,162.2,5.45,4.3
1998-04-14,1115.75,5.32,5.6,5.63,8969.699,162.2,5.45,4.3
1998-04-15,1119.31994628906,5.3,5.59,5.6,8969.699,162.2,5.45,4.3
1998-04-16,1108.17004394531,5.28,5.57,5.59,8969.699,162.2,5.45,4.3
1998-04-17,1122.71997070312,5.26,5.57,5.59,8969.699,162.2,5.45,4.3
1998-04-20,1123.65002441406,5.25,5.61,5.65,8969.699,162.2,5.45,4.3
1998-04-21,1126.67004394531,5.25,5.66,5.68,8969.699,162.2,5.45,4.3
1998-04-22,1130.5400390625,5.25,5.66,5.68,8969.699,162.2,5.45,4.3
1998-04-23,1119.57995605469,5.27,5.66,5.69,8969.699,162.2,5.45,4.3
